dark_green,102.695,73.2977,32.5383
dark_green,141.362,21.854,27.9506
dark_green,113.642,73.3807,28.9798
dark_green,76.0218,66.976,46.129
dark_green,81.9077,34.7273,54.9616
dark_green,83.1005,63.5389,40.4139
dark_green,159.237,50.54,61.3411
dark_green,149.392,26.7109,28.5194
dark_green,160.018,80.8981,28.0463
dark_green,120.177,62.0565,59.0912
dark_green,102.89,68.2913,54.9433
dark_green,114.404,90.9155,24.4449
dark_green,128.999,90.816,48.6819
dark_green,162.234,67.0323,73.4176
dark_green,117.764,59.4912,73.5582
dark_green,83.4381,55.6847,40.4297
dark_green,85.4854,37.5061,37.858
dark_green,113.265,50.5139,69.5549
dark_green,121.829,65.1245,39.7009
dark_green,120.076,45.029,60.1581
dark_green,146.375,21.946,61.4312
dark_green,89.4955,38.4241,24.3889
dark_green,150.696,35.5893,59.7618
dark_green,111.549,97.2737,38.2269
dark_green,84.7131,74.5134,41.4146
dark_green,146.138,59.2359,45.7191
dark_green,104.648,53.1377,33.9077
dark_green,76.2606,23.6821,27.3567
dark_green,141.712,36.148,22.5452
dark_green,148.777,25.8223,25.7183
dark_green,103.665,27.8098,69.5288
dark_green,135.411,42.6177,21.3821
dark_green,151.45,38.2036,75.3982
dark_green,164.51,73.4969,60.9588
dark_green,159.001,79.1849,62.4857
dark_green,120.609,96.2298,63.8451
dark_green,84.0267,20.4166,76.2273
dark_green,144.2,99.4983,49.5545
dark_green,146.173,98.2567,36.2338
dark_green,101.941,21.099,78.7025
dark_green,105.659,26.5361,70.7772
dark_green,114.997,66.893,73.2254
dark_green,95.5897,95.9404,42.7511
dark_green,148.984,68.4465,21.1986
dark_green,138.446,85.5897,57.3755
dark_green,159.256,79.3009,22.5577
dark_green,132.371,44.1786,63.7205
dark_green,158.49,30.5293,29.6415
dark_green,109.37,67.115,41.9978
dark_green,82.8506,97.5143,77.1087
dark_green,150.182,71.3142,26.904
dark_green,155.073,65.6114,48.3189
dark_green,95.61,78.211,53.7772
dark_green,100.913,29.4984,61.8741
dark_green,153.738,62.7266,71.3494
